,covid volatility index,average monthly observations
Skill: Protein Biochemistry,0.18259517407558828,3.520833333333333
Skill: Pharmacovigilance,0.18180491629248405,63.1875
Skill: Question Answering,0.18148492077490458,1.4583333333333333
Skill: Graphing Calculator,0.18137778048279563,0.3958333333333333
Skill: Soil Compaction,0.18119479812357545,0.2291666666666666
Skill: Bit Error Rate Tester (BERT),0.18080727891367548,0.6666666666666666
Skill: Fellow Of Financial Services Institute,0.180552292890166,0.0833333333333333
Skill: Oracle Text,0.18028566412507674,0.125
Skill: Landscape Industry Certified,0.17983944826629103,0.1458333333333333
Skill: Biophysics,0.17963256927076449,10.875
Skill: Utility Computing,0.17927664973102983,0.5625
Skill: Food Programs,0.1786975644522993,59.22916666666666
Skill: Near Field Communication,0.1783857759444748,2.9166666666666665
Skill: Discovery Studio,0.17817488776021456,0.0416666666666666
Skill: Commercial Software,0.17794834277803298,1.75
Skill: Certified Calibration Technician,0.17789643580177886,0.5
Skill: Catalysis,0.17778420822203123,1.5
Skill: Peoplesoft Security,0.17770381842777647,2.6666666666666665
Skill: Harmful Algal Blooms,0.1776321717498188,0.0625
Skill: Aluminum Wires,0.1775434662237667,0.1041666666666666
Skill: Home Automation,0.17724284682732644,9.5
Skill: Watson LIMS,0.17688006112311289,0.2708333333333333
Skill: Flexographic Printing Press Operation,0.17665126873280929,14.958333333333334
Skill: Balanced Literacy Approach,0.1765024847757503,4.4375
Skill: Certified Energy Manager,0.1764989791693909,4.895833333333333
Skill: Traffic Control,0.17564843754788872,49.270833333333336
Skill: Degradation Pathways,0.17524376563230076,0.2291666666666666
Skill: Linear Tape-Open,0.17491447854517972,0.4375
Skill: Speed Reading,0.1747037895355289,0.0833333333333333
Skill: Forehead Lifts,0.17446302440947464,0.0416666666666666
Skill: PyCaret,0.17446302440947464,0.0416666666666666
Skill: Open Database Connectivity,0.1744531237511182,13.9375
Skill: Supernetwork,0.17434918023153317,0.0416666666666666
Skill: Arthroscopy,0.17421434157552723,2.208333333333333
Skill: Transitional Bilingual Education,0.17378176905509593,5.604166666666667
Skill: Investment Accounting,0.17377092150482498,16.395833333333332
Skill: Directed Graph,0.17351029928709885,0.0416666666666666
Skill: NopCommerce,0.17351029928709885,0.0416666666666666
Skill: UML Tool,0.17283494245007577,1.0208333333333333
Skill: Angiogenesis,0.17259470488038095,0.75
Skill: Team Building Workshop,0.1723338745573756,0.1458333333333333
Skill: Dual-Tone Multi-Frequency Signaling,0.17212134313659402,0.7291666666666666
Skill: Scientific Management,0.17168116950536402,1.0416666666666667
Skill: High-Voltage Cable,0.17149889746253075,0.5208333333333334
Skill: Digital Guardian,0.17145008786934274,0.7708333333333334
Skill: Gastrectomy,0.17140670739854474,0.0416666666666666
Skill: Motor Controllers,0.17118713248823486,34.520833333333336
Skill: Electronic On-Board Recorder,0.17078614689242982,0.2291666666666666
Skill: Spark Core,0.17046994381878974,0.6875
Skill: Digital Content Delivery,0.1699079490597683,9.5
Skill: Mobile Application Testing,0.16983562860283435,6.541666666666667
Skill: Common Core Standards,0.16946804793273101,48.91666666666666
Skill: MarketAxess,0.16919164051453595,0.1458333333333333
Skill: Electrolytes,0.16880488667251642,5.5
Skill: Malware Reverse Engineering,0.1683895597584809,2.3541666666666665
Skill: Wsadmin,0.16817901523533982,0.375
Skill: Machinery Lubrication,0.16727152547527221,2.25
Skill: Asynchronous Learning,0.1671851106712161,3.8333333333333335
Skill: Virtual Hosting,0.1664204630882574,0.1666666666666666
Skill: Neoplasm,0.166205822345474,3.395833333333333
Skill: Markup Languages,0.16609167215132895,8.145833333333334
Skill: Chunking,0.1646925100263243,0.2708333333333333
Skill: Health Products,0.1644913645137565,1.3541666666666667
Skill: Medical Surgical Nursing Certification,0.16427885839650547,0.0833333333333333
Skill: Online Public Access Catalog,0.16426969833219757,0.2916666666666667
Skill: Polypectomy,0.16375157961616707,0.1666666666666666
Skill: Corrective Maintenance,0.16366636909077245,66.5
Skill: MATHLAB,0.1636483415028566,0.4791666666666667
Skill: Video Home System (VHS),0.16297541081151154,1.1458333333333333
Skill: Fixed Cost,0.16290601607800423,0.3333333333333333
Skill: Synaptic Plasticity,0.1625118786122665,0.1875
Skill: Cacti,0.1624112993299011,3.8125
Skill: Energy Transport,0.16222597642894493,0.1041666666666666
Skill: Helical Gears,0.16180855101520547,0.1666666666666666
Skill: Manually Coded English (MCE),0.16164999049709705,0.3333333333333333
Skill: Boring Mill,0.16158730390678508,4.020833333333333
Skill: Frequency Modulation,0.16145091622755361,0.2708333333333333
Skill: Fingerprinting,0.16127429411635816,0.8958333333333334
Skill: Agricultural Economics,0.16102717428849758,3.395833333333333
Skill: Certified Human Resources Professional,0.16079728790977937,1.0208333333333333
Skill: Nephritis,0.16059395112778846,0.1666666666666666
Skill: Graylog,0.16046942589097624,3.3541666666666665
Skill: Chemical-Mechanical Planarization,0.16025729315145995,0.6666666666666666
Skill: Polygonal Modeling,0.16008990969333023,0.1041666666666666
Skill: Code Comments,0.15989452910278393,11.229166666666666
Skill: Vitality Curve,0.15943988068573595,1.3125
Skill: Homeopathy,0.15902412548692532,0.9791666666666666
Skill: Medicines And Healthcare Products Regulatory Agency (MHRA) Guides,0.15900074293141953,3.270833333333333
Skill: Aviation Gasoline,0.15836121654995666,0.1458333333333333
Skill: Creative Arts Therapy,0.15809175847442458,6.0
Skill: Apache Turbine,0.15774675560707715,0.0833333333333333
Skill: App Transport Security,0.15756028304448863,0.1041666666666666
Skill: Handlebars.js,0.1573170383863855,6.208333333333333
Skill: Professional Neglicence Law,0.15726626314861608,0.1041666666666666
Skill: AKTA (Chromatography Technology),0.15726486090632494,1.5416666666666667
Skill: ClinTrial,0.15721295601179403,0.0625
Skill: Programmable Logic Controller Control Panel,0.15683810379599622,22.64583333333333
Skill: Certified Sales Professional,0.15657431842914757,0.2708333333333333
Skill: Ergonomic Assessments,0.1565198070592909,4.666666666666667
Skill: Operations Architecture,0.15643914045227195,4.270833333333333
Skill: Task Queue,0.15593086599843614,0.4583333333333333
Skill: Transportation Forecasting,0.15592529029077365,0.1875
Skill: Tracked Loader,0.15553633728172495,1.25
Skill: Amazon Elastic Block Stores,0.15539464818965626,0.3541666666666667
Skill: Phpspec,0.1553578151936481,0.1041666666666666
Skill: Report Designer,0.15507131430018029,2.6041666666666665
Skill: Kismet (Software),0.15469520438750028,1.875
Skill: Flywheel (Energy Storage),0.15416958763689614,0.0416666666666666
Skill: Libvirt,0.15416481207591867,0.6875
Skill: Winbatch,0.15376874712406655,0.1875
Skill: IBM Informix,0.15368187594377297,6.625
Skill: Vietnamese Language,0.15357432380001534,14.354166666666666
Skill: External Cardiac Massage,0.1532714732258607,2.8125
Skill: SpriteKit,0.15289542716283727,0.0833333333333333
Skill: Fedwire,0.15262929335088976,2.020833333333333
Skill: Reimbursement Regulations,0.1521750830810308,7.708333333333333
Skill: Real Time 3D,0.15208673265182593,0.9375
Skill: Custom Attributes,0.1520466553982554,0.2291666666666666
Skill: Accelerometer,0.1520072645506801,0.875
Skill: NonStop,0.15140331062289744,0.0833333333333333
Skill: Cloning (Biology),0.1512492863074501,0.375
Skill: Slice Preparation,0.15053408312534347,0.2291666666666666
Skill: Geomorphology,0.15030984992064378,0.2083333333333333
Skill: Tunnel Boring Machine,0.15030984992064378,0.0833333333333333
Skill: Biological Threats,0.15021580878055793,0.1875
Skill: FlexRay,0.15003577165695445,0.3958333333333333
Skill: ThreadFix,0.14948342100831508,0.1875
Skill: Database Console Commands (DBCC),0.14924808031012188,1.4166666666666667
Skill: Dam Construction,0.1491632409729136,0.3541666666666667
Skill: Korean Language,0.1491280726108847,41.020833333333336
Skill: Synopsis,0.14822923259146858,0.5208333333333334
Skill: Light Industry,0.1480270336682512,0.3125
Skill: Compression Molding,0.14778658457294364,2.625
Skill: High Throughput Screening,0.14778591746483194,1.875
Skill: Imagenet,0.14769053319298547,0.1666666666666666
Skill: EMC Avamar,0.14724229512513964,1.7916666666666667
Skill: Measurement Uncertainty,0.14700578859216099,1.9375
Skill: Windows API,0.1469739165379452,1.2708333333333333
Skill: Certified Mechanical Inspector,0.14593679504430712,0.25
Skill: Antitrust Law,0.14531630206928184,1.0
Skill: Prenatal Massage,0.1451381061853788,0.3333333333333333
Skill: System Dynamics,0.1439822305127162,2.958333333333333
Skill: MuleSoft,0.14390901891963875,142.29166666666666
Skill: Vessel Security,0.14375795168357192,0.5625
Skill: Musculoskeletal Dysfunction,0.14253306362596477,0.2083333333333333
Skill: Clinical Quality Management,0.1418478450923279,3.395833333333333
Skill: Senior Fitness,0.14167733000354704,1.3333333333333333
Skill: Autodesk SketchBook Pro,0.1401266217932047,0.4583333333333333
Skill: Praat,0.1401233435264319,0.0625
Skill: Cofferdam,0.1401233435264318,0.125
Skill: Crisis Prevention,0.13985987973362282,125.04166666666669
Skill: Remote Service Software,0.13967532457252632,5.854166666666667
Skill: EM Simulation Software,0.13956357293243168,0.4791666666666667
Skill: Cryptographic Keys,0.13922690637392007,0.3958333333333333
Skill: Flexible Single Master Operation (FSMO),0.13857849354592908,0.8958333333333334
Skill: Counter-Unmanned Aerial Systems (C-UAS),0.1373444495165338,0.0625
Skill: Cross-Industry Standard Process for Data Mining (CRISP-DM),0.13672306727505723,1.0833333333333333
Skill: Aurelia,0.13604245571661555,0.0625
Skill: Snail Mail,0.1354339502672217,1.6666666666666667
Skill: Hazardous Material Storage,0.135366070688192,0.1041666666666666
Skill: Drug Commercialization,0.1349365111907392,0.2708333333333333
Skill: Diaphragm Pump,0.1336819444188687,0.1041666666666666
Skill: Instruction Delivery,0.13274821509537355,9.645833333333334
Skill: Primary Education,0.13257961024266557,60.208333333333336
Skill: Ileostomy,0.13127373708128426,0.6041666666666666
Skill: Soil Classification,0.1312096405224205,0.2083333333333333
Skill: Certified Irrigation Designer,0.13094852147206146,0.1041666666666666
Skill: Intervention Plans,0.13075193034753674,67.14583333333333
Skill: Kinaxis RapidResponse,0.13048669068868077,1.7291666666666667
Skill: Hermeneutics,0.13004597794437367,0.0833333333333333
Skill: Kirundi,0.12915331691838622,0.2083333333333333
Skill: Educational Games,0.1290383192426709,1.7916666666666667
Skill: Optical Emission Spectrometry,0.12884913450586094,3.333333333333333
Skill: SAP Manufacturing Execution (ME),0.12826208597987304,8.291666666666666
Skill: Officer Training,0.12759105752770242,17.854166666666668
Skill: Weapons Training,0.127469117173866,0.5
Skill: British Sign Language,0.12738765490036685,0.1458333333333333
Skill: IndexedDB,0.12723632143026833,0.125
Skill: Microsoft Site Servers,0.12650964504280926,1.6666666666666667
Skill: Mechanical Advantage,0.12532532854021478,0.25
Skill: Flame Ionization Detector,0.12516505862098382,0.4583333333333333
Skill: Forest Planning,0.12507360844978269,0.0833333333333333
Skill: Debt Ratios,0.12504982617611995,3.125
Skill: Ultimate Paint,0.1248946456171025,0.1666666666666666
Skill: Time Sheet Collection,0.12480420307475337,0.0833333333333333
Skill: Azure Content Delivery Network (Azure CDN),0.12305109861999856,0.5625
Skill: Land Registration,0.12210420458421437,0.2916666666666667
Skill: SAP IoT,0.1220846573463162,0.2083333333333333
Skill: McAfee Enterprise Security Manager,0.12187836247064343,0.2291666666666666
Skill: Flat File Database,0.12096425339523997,0.125
Skill: Patient Hydration,0.1205617997778047,8.625
Skill: ParaMedicine,0.12045262838408655,0.1041666666666666
Skill: Certificate Authority,0.12002255006480947,1.5208333333333333
Skill: Rhythm Guitar,0.11998948717106343,0.0416666666666666
Skill: Challenge Response Authentication Mechanism,0.11998948717106343,0.0416666666666666
Skill: Armenian Language,0.1199187783249881,3.4791666666666665
Skill: Meridian Norstar,0.11916685830677749,0.0416666666666666
Skill: Virtual Queue,0.1187867165342047,0.9375
Skill: Military Computers,0.1182754733737916,0.1458333333333333
Skill: Softmax,0.1172168196380748,0.5
Skill: Web Console,0.11715243143786144,1.3125
Skill: Web UI,0.11637339619094193,30.39583333333333
Skill: Dynamic Web Pages,0.11635864525650416,0.8541666666666666
Skill: Quality Function Deployment (QFD),0.11627408029243835,1.875
Skill: Feature Detection,0.11627329334737971,0.1875
Skill: Khmer Language,0.11515612994490683,2.7916666666666665
Skill: Maya Embedded Language,0.114318911925407,1.2916666666666667
Skill: Milk Processing,0.11390126377052387,0.2083333333333333
Skill: Maritime Security,0.11337065267191475,0.6458333333333334
Skill: IEC 61010,0.11336259397645732,1.25
Skill: Geant4,0.11309916430804914,0.2291666666666666
Skill: Cortex M,0.11302529583042101,0.5208333333333334
Skill: Smart Glasses,0.11262712465004712,0.1666666666666666
Skill: Private Finance Initiative,0.11247549058679118,0.2083333333333333
Skill: Unisys DMSII,0.11148530870498954,0.0625
Skill: Bentonite,0.11008729527528874,0.1666666666666666
Skill: Solar Thermal Systems,0.10963560639629197,0.125
Skill: Universal Design For Learning,0.1089794681302175,3.7083333333333335
Skill: WebWorks (Documentation System),0.1084679511531812,0.1458333333333333
Skill: ChemDraw,0.10633418432471828,0.2916666666666667
Skill: Detection Theory,0.1056411279926629,6.291666666666667
Skill: Hierarchical Data Format,0.1045663173502313,0.5208333333333334
Skill: RedHat PAM (Process Automation Manager),0.10318328198328319,0.3125
Skill: Concrete5,0.10173051010587102,0.0625
Skill: FastExport,0.10095948661487433,0.7916666666666666
Skill: Hematology,0.10069226218858615,136.27083333333334
Skill: Franchise Disclosure Document,0.1000140981295132,0.1875
Skill: Reservoir Simulation,0.1,0.0833333333333333
Skill: MathType,0.1,0.1041666666666666
Skill: Financial Accounting Certification,0.1,0.0416666666666666
Skill: Professional Military Education,0.09999999999999999,0.125
Skill: Forensic Medicine,0.09999999999999999,0.125
Skill: Client Server Models,0.0993117979433116,15.083333333333334
Skill: Capital Gains Tax,0.09895966900334005,0.6666666666666666
Skill: Hand Scraper,0.09774366923186917,0.0625
Skill: JMockit,0.09664486646814402,0.625
Skill: Restlet,0.09625888746636185,0.4375
Skill: Reliability Availability And Maintainability (RAM) Analysis,0.09619296007305082,0.2083333333333333
Skill: Seed Preparation,0.09550427163159556,0.8125
Skill: Covalent Modification,0.09470171864268835,0.5208333333333334
Skill: Nightly Build,0.09441764783338832,0.6458333333333334
Skill: Veritas File Systems,0.09435435605104195,0.8333333333333334
Skill: StorageTek Tape Formats,0.09424452025984953,0.125
Skill: Art Portfolio,0.09364895212209826,0.5833333333333334
Skill: Easy Java Simulations,0.09301183481881806,10.020833333333334
month,0.0919938033712973,6.5
Skill: Golf Instruction,0.09067514323550059,4.1875
Skill: Radio-Frequency Identification,0.08966958880114957,17.6875
Skill: Scientific Literature,0.08572999155437194,57.9375
Skill: Online Store,0.085003380338006,9.895833333333334
Skill: Java Module,0.08480532887009665,0.0625
Skill: Gastroenteritis,0.083834094889059,0.1666666666666666
Skill: Pressure Cooking,0.08345031096858081,0.375
Skill: Psychological Health,0.08271175830775516,1.75
Skill: Potentiometer,0.08156786191398843,0.5833333333333334
Skill: Combination Products,0.08110918668321938,20.354166666666668
Skill: Teaching English As A Second Language,0.08109047515102623,23.3125
Skill: Risk Awareness,0.08080245819074508,63.97916666666666
Skill: CruiseControl,0.08064560461177374,1.4166666666666667
Skill: Parking Sensors,0.08005286324572544,0.1041666666666666
Skill: Land Banking,0.07950141856477366,0.0625
Skill: Durandal,0.07894238460535209,0.2708333333333333
Skill: Certified Obstetrics Gynecology Coder,0.07854606432488595,0.5208333333333334
Skill: Symmetric Key,0.07841156803559335,0.4166666666666667
Skill: Rubber Technology,0.07710514771587103,0.3958333333333333
Skill: Set Theory,0.07677720955222915,0.2083333333333333
Skill: Function Model,0.0767238484356634,0.1041666666666666
Skill: Tuberculosis Management,0.0765709087560199,8.895833333333334
