,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Variance Reporting,0.0007802753267805,0.0008052626375330728,2.498731075257284e-05,3.2023709958474758,Medium,72595.17577548006,13-2000,11-9000,11-3000,13-1000,29-1000,Unclassified Industry,Real Estate,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,232.6833333333333,0.00010194325225810512,29.0,0.6173856477488056
Vehicle Inspection,0.0027268969164214,0.0028707595364581987,0.00014386262003679862,5.275689710544484,High,46076.43134548132,53-3000,49-3000,53-7000,37-3000,49-9000,Motor Vehicle and Parts Dealers,Unclassified Industry,Administrative and Support Services,Waste Management and Remediation Services,"Merchant Wholesalers, Nondurable Goods",879.4333333333333,0.0007861612491164129,30.0,0.12416526809356745
Vehicle Maintenance,0.0031127763433409,0.003786446906582997,0.0006736705632420974,21.642112665218217,High,50235.16499359248,49-3000,53-3000,49-9000,43-4000,41-1000,Unclassified Industry,Motor Vehicle and Parts Dealers,Truck Transportation,Rental and Leasing Services,Transit and Ground Passenger Transportation,821.9333333333333,0.001063684660543239,19.0,0.2166334941946743
Vendor Contracts,0.0012109078683562,0.0013974065949211418,0.00018649872656494168,15.401562037755404,High,87138.0837937385,11-9000,13-1000,11-3000,15-1200,11-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Real Estate,Health and Personal Care Stores,337.43333333333334,0.0007524525719836808,23.0,0.15506731205830507
Vendor Management,0.0042628612853944,0.004506334692718147,0.0002434734073237469,5.711501994164015,Medium,92264.42927700716,15-1200,13-1000,11-9000,11-3000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Real Estate,1411.3166666666666,0.0006879601397585287,29.0,0.04901105568944618
Vendor Relationship Management,0.0048299730466977,0.004597938661377193,-0.00023203438532050716,-4.804051349295859,Medium,76829.0328313253,13-1000,15-1200,11-9000,11-3000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Health and Personal Care Stores,Insurance Carriers and Related Activities,1510.2166666666667,0.0007899607924420535,30.0,0.11790011789574892
Venipuncture,0.0024972780260608,0.0032244006128462625,0.0007271225867854624,29.116605327778572,High,48790.3164516129,31-9000,29-2000,29-1000,99-9000,31-1100,Ambulatory Health Care Services,Hospitals,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,577.35,0.0010995815352365438,19.0,0.16691964398298806
Ventilation,0.0013338887402223,0.0018093391855982476,0.0004754504453759476,35.643935737602156,High,57602.777170787806,49-9000,53-7000,37-2000,51-3000,17-2000,Unclassified Industry,Specialty Trade Contractors,Food and Beverage Stores,Administrative and Support Services,Educational Services,373.48333333333335,0.0011430931350505606,28.0,0.6786752864836227
Verbal Communication Skills,0.0680672908274081,0.06864989334693966,0.0005826025195315582,0.8559214160716477,High,64685.48723970641,15-1200,13-1000,11-9000,99-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,23615.966666666667,0.023782017519715197,32.0,0.08977750041836605
Verification And Validation,0.0008242917927486,0.0009795552590363577,0.00015526346628775764,18.835983525934644,High,101574.66615853658,15-1200,17-2000,13-1000,11-9000,11-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Computer and Electronic Product Manufacturing,Unclassified Industry,Miscellaneous Manufacturing,241.4833333333333,0.00027880804491901763,29.0,0.37974411341011016
Version Control,0.0036859745968289,0.002741321511888261,-0.0009446530849406389,-25.628312407615027,High,116183.77701396348,15-1200,17-2000,15-2000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Computer and Electronic Product Manufacturing,1784.55,0.001503261084576952,19.0,0.17353151221341293
Veterinary Medicine,0.0010218675326995,0.0007374213827190896,-0.0002844461499804104,-27.835912276122514,Medium,63093.10548327138,29-1000,29-2000,31-9000,11-9000,43-4000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Administrative and Support Services,Educational Services,226.46666666666667,0.00010259166637110984,29.0,0.3161673047715631
Video Conferencing,0.001870735848466,0.0018052910759760647,-6.54447724899353e-05,-3.498343849218472,Medium,69089.10947176685,15-1200,13-2000,13-1000,43-6000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Data Processing, Hosting, and Related Services",Educational Services,584.3166666666667,0.00021437597456454868,15.0,0.058045728607339066
Video Editing,0.0006038541648254,0.000698343880286226,9.448971546082601e-05,15.647770764013364,Low,55632.68855218855,27-1000,13-1000,99-9000,27-3000,27-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Broadcasting (except Internet),224.03333333333333,6.19312291397231e-05,19.0,1.6916884056333752
Video Production,0.0006858720091479,0.0008498235039316071,0.00016395149478370713,23.904094728605983,High,63957.74702380953,13-1000,27-1000,99-9000,27-4000,27-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,"Merchant Wholesalers, Durable Goods",255.0,0.0002142785594090857,29.0,0.4353524104571185
Virtual Machines,0.0004598579623892,0.0006577607500657521,0.0001979027876765521,43.035633578756524,High,108914.16921768709,15-1200,17-2000,99-9000,13-1000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Computer and Electronic Product Manufacturing,Educational Services,249.38333333333333,0.00022186764932041625,22.0,0.23489619075902698
Virtual Private Networks (VPN),0.0022427178713582,0.004945489554688008,0.002702771683329808,120.51322718059929,High,89899.30609555189,15-1200,99-9000,17-2000,41-4000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,"Merchant Wholesalers, Durable Goods",Computer and Electronic Product Manufacturing,742.8833333333333,0.0031147606944440316,30.0,0.049795242511785985
Virtual Teams,0.0023585922065377,0.0023017511411667847,-5.684106537091546e-05,-2.409957313237942,Medium,118375.94900083264,15-1200,13-1000,11-9000,11-2000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Publishing Industries (except Internet),916.6166666666668,0.0004270875509839721,19.0,0.15916884059043146
Virtualization,0.001683354217333,0.0010086330175779832,-0.0006747211997550169,-40.08195024003934,High,112562.6269483183,15-1200,99-9000,41-4000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Computer and Electronic Product Manufacturing,"Merchant Wholesalers, Durable Goods",754.0,0.0004571666616469854,19.0,0.061781297856338374
Visionary,0.0007924728133995,0.0011864399468495168,0.00039396713345001683,49.71364654895874,High,110968.96451612904,11-9000,15-1200,11-2000,11-3000,11-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Computer and Electronic Product Manufacturing,252.5,0.0006794278256649,29.0,1.0052040528686599
Visitor Management,0.0002689456230886,0.0004265428628551615,0.00015759723976656147,58.59817979437556,High,31932.540181097906,33-9000,11-3000,39-6000,33-3000,11-9000,Administrative and Support Services,Unclassified Industry,Educational Services,"Professional, Scientific, and Technical Services",Hospitals,234.88333333333333,0.0002495490733444256,16.0,0.21922260325928764
Visual Acuity,0.0099282311398107,0.006853107064124937,-0.0030751240756857635,-30.97353428200299,Low,51728.269322709166,25-2000,29-2000,29-1000,11-9000,41-2000,Educational Services,Unclassified Industry,Health and Personal Care Stores,"Professional, Scientific, and Technical Services",Hospitals,2159.7833333333333,0.0004938316385745448,9.0,0.5077688853184888
Visual Basic (Programming Language),0.0011522703243923,0.000682572098646396,-0.0004696982257459041,-40.76285015789328,High,97422.28659976387,15-1200,15-2000,13-1000,99-9000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Ambulatory Health Care Services,465.26666666666665,0.000170945798074814,19.0,0.08666070231138
Visual Basic For Applications,0.0014362868540482,0.00131782577018499,-0.00011846108386321004,-8.24773153979133,Medium,98253.85108695652,15-2000,15-1200,13-2000,13-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,528.1,0.00013500134208666687,19.0,0.11774845286711222
Visual Design,0.0009394784108474,0.0009625661736320008,2.308776278460076e-05,2.4575086045645085,High,102502.45863836016,15-1200,27-1000,99-9000,11-2000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Publishing Industries (except Internet),477.1666666666667,0.00035521659678712704,19.0,0.10004400625855492
Visual Merchandising,0.0072072436718587,0.007412638827687631,0.00020539515582893107,2.8498433684282665,Medium,38720.31372012407,41-2000,41-1000,27-1000,53-7000,99-9000,General Merchandise Stores,Clothing and Clothing Accessories Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Unclassified Industry,Health and Personal Care Stores,2377.95,0.0011467774556490208,33.0,0.12535821020526297
Visualforce,0.000427059788816,0.000598691868173528,0.000171632079357528,40.189239036849756,High,125757.28975903614,15-1200,13-1000,11-9000,99-9000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Construction of Buildings,Insurance Carriers and Related Activities,256.56666666666666,0.0006088436168481456,23.0,0.11636446383338479
Vital Signs,0.0131936490920954,0.02701694914081334,0.013823300048717938,104.77237913656332,High,57712.52467542328,31-1100,31-9000,29-1000,29-2000,11-9000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Administrative and Support Services,Nursing and Residential Care Facilities,2836.9333333333334,0.02399898799871097,33.0,0.12634270662055722
Vlookups,0.0027396299390301,0.002205792975707861,-0.000533836963322239,-19.48573256982405,Medium,64268.61956912029,13-2000,13-1000,43-3000,99-9000,11-3000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,"Merchant Wholesalers, Nondurable Goods",Insurance Carriers and Related Activities,1073.4833333333331,0.0005442066742409196,9.0,0.176678146401525
Vocabulary,0.0010013674578304,0.0010382508163084257,3.688335847802562e-05,3.6832990916180233,High,51285.30920564217,25-2000,15-1200,11-9000,17-2000,43-6000,Unclassified Industry,Educational Services,"Professional, Scientific, and Technical Services",Real Estate,Administrative and Support Services,277.96666666666664,0.0003484527274748403,29.0,0.6801450107217564
Voicemail,0.00125993955918,0.0012020091588609678,-5.793040031903214e-05,-4.597871373824844,Medium,47412.19309778143,43-4000,35-9000,15-1200,43-6000,41-4000,Unclassified Industry,Administrative and Support Services,Food Services and Drinking Places,"Professional, Scientific, and Technical Services",Nursing and Residential Care Facilities,479.9166666666667,0.00021030565496343533,28.0,0.10846964553037358
Vue.js (Javascript Library),0.0010185010280287,0.0012353258093753157,0.00021682478134661567,21.28861683785221,Medium,123254.26190476192,15-1200,99-9000,11-9000,17-2000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,409.23333333333335,0.00017665719418890824,17.0,0.10921345332064712
Vulnerability,0.0034444706443363,0.003170167631266772,-0.0002743030130695277,-7.963575289008798,Medium,107696.6916862132,15-1200,11-9000,99-9000,13-1000,33-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1064.4833333333331,0.0006291242802595125,29.0,0.08541260374941381
Vulnerability Management,0.00086773862618,0.0010246561137776003,0.00015691748759760033,18.08349690371511,High,132071.4724770642,15-1200,99-9000,13-1000,11-9000,17-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Computer and Electronic Product Manufacturing,291.2,0.000258483208210928,19.0,0.7498529012524083
